Price,Close,Close,Close,Close,High,High,High,High,Low,Low,Low,Low,Open,Open,Open,Open,Volume,Volume,Volume,Volume
Ticker,JNJ,KO,NVDA,^GSPC,JNJ,KO,NVDA,^GSPC,JNJ,KO,NVDA,^GSPC,JNJ,KO,NVDA,^GSPC,JNJ,KO,NVDA,^GSPC
Date,,,,,,,,,,,,,,,,,,,,
2022-10-06,147.77964782714844,50.279014587402344,13.114246368408203,3744.52001953125,150.59997121836778,51.256636456527715,13.63961528157045,3797.929931640625,147.57884675135514,50.13282823740297,13.087278337039482,3739.219970703125,150.4082923997977,51.16527129478717,13.204138536263844,3771.969970703125,5890700,17192800,644157000,4252100000
2022-10-07,146.2188720703125,49.80391311645508,12.061508178710938,3639.659912109375,148.06258462913283,50.33384086715584,12.654795200491199,3706.739990234375,145.27876431368597,49.56636158068575,12.007573081506354,3620.72998046875,147.6518602379937,50.2424756961733,12.489993249996681,3706.739990234375,6363500,11479800,672478000,4449660000
2022-10-10,146.4105987548828,49.69426727294922,11.655998229980469,3612.389892578125,147.20466709920848,50.21505634259361,12.109453033694102,3652.169921875,145.28793407766779,49.35621200510366,11.394312497803934,3588.10009765625,146.6113998876962,49.88613619642718,12.022557524321028,3647.510009765625,5315600,10239100,698699000,3834320000
2022-10-11,148.52810668945312,49.7765007019043,11.572097778320312,3588.840087890625,149.7876747951976,50.45261476903193,11.831785066433634,3640.659912109375,146.37406974700545,49.55722291308717,11.269460914699508,3568.449951171875,146.37406974700545,49.75822697194327,11.547127205645026,3595.860107421875,6212200,14303900,667482000,4759030000
2022-10-12,148.49159240722656,50.379520416259766,11.486200332641602,3577.030029296875,150.4904672306334,51.20182084697383,11.720917996528284,3608.340087890625,148.3181720085402,50.288155250783824,11.331386594866553,3573.860107421875,148.71977421031661,50.46175045933117,11.565106007381553,3590.830078125,4341700,18377400,492590000,4006830000
2022-10-13,150.73687744140625,51.04648971557617,11.945648193359375,3669.909912109375,151.50357880245764,51.23836211646503,12.063506625372144,3685.409912109375,146.72088370704972,49.575487725785905,10.800024266039834,3491.580078125,146.84866494603986,49.776495247975554,10.957834660470665,3520.3701171875,6465100,16220700,850103000,5021680000
2022-10-14,150.1071014404297,50.23332977294922,11.21352767944336,3583.070068359375,151.2206156631279,51.594692928639525,12.096466691832878,3712.0,149.32215559592737,50.19678231573505,11.190555515991965,3579.679931640625,150.08884299927104,51.43023285653312,12.042531591650091,3690.409912109375,5684600,15997900,713432000,4243030000
2022-10-17,152.0512237548828,50.88203048706055,11.873733520507812,3677.949951171875,152.61712409992364,51.366275572548794,11.933661937528136,3689.72998046875,150.60911308060471,50.77239160285976,11.503179396409214,3638.64990234375,150.96507613819088,50.8272127876388,11.504177647717126,3638.64990234375,6710800,13721400,580774000,4352780000
2022-10-18,151.5218048095703,51.567283630371094,11.95263957977295,3719.97998046875,152.58057147594283,51.87793006427395,12.477009197539308,3762.7900390625,148.82014067888525,51.25663719646824,11.604058403445793,3686.530029296875,150.59995554996306,51.44850961546527,12.329187034111122,3746.260009765625,10883600,11823100,659362000,4483740000
2022-10-19,150.3170623779297,51.128726959228516,12.036538124084473,3695.159912109375,151.7409147481304,51.65865468869619,12.33518005536354,3728.580078125,149.58687774710245,50.91858428610235,11.819798522186153,3666.510009765625,151.51273292144145,51.448512015570024,11.86474459720197,3703.110107421875,10044600,10182300,523131000,4223800000
2022-10-20,150.7003936767578,50.3246955871582,12.179368019104004,3665.780029296875,151.2754162889991,51.092171233370685,12.753677855723845,3736.0,149.98846755070304,50.21505322167886,12.090474113843353,3656.43994140625,150.59999312425717,50.95512350455724,12.098464887612497,3689.050048828125,5659900,16905100,652398000,4496620000
2022-10-21,153.98617553710938,51.128726959228516,12.451040267944336,3752.75,154.5885647617065,51.265778195568835,12.483002408632712,3757.889892578125,150.07969123420867,50.242473683063,11.872735554326965,3647.419921875,150.33526760256652,50.251608805652076,12.08348184147233,3657.10009765625,8487600,15034100,609494000,5078020000
2022-10-24,156.05810546875,52.59972381591797,12.583881378173828,3797.340087890625,157.06211104138004,52.74591016000479,12.694748240906902,3810.739990234375,154.47909118371635,51.686058294035966,12.049523522041948,3741.64990234375,154.9902162290142,51.75001460173912,12.492990972974244,3762.010009765625,6855500,17416700,517457000,4747930000
2022-10-25,155.8116455078125,53.8605842590332,13.245086669921875,3859.110107421875,156.17673076792133,54.006770605961805,13.284040381036611,3862.85009765625,153.81277098000828,52.76418491438998,12.648802939445655,3799.43994140625,155.31876508684462,53.94281429701538,12.678767625696967,3799.43994140625,5661900,28829900,505482000,4843120000
2022-10-26,157.18075561523438,54.26259231567383,12.880523681640625,3830.60009765625,157.50933796092247,54.61892129532261,13.371932869070665,3886.14990234375,155.6382444348406,53.77835072644418,12.692749570939775,3824.070068359375,156.36842897271544,53.9153984572706,12.85355660958712,3825.969970703125,6123800,15831400,532953000,4817310000
2022-10-27,157.27203369140625,54.39051055908203,13.160188674926758,3807.300048828125,158.2942837772994,54.67374814203288,13.821394941977852,3859.949951171875,156.73352794452416,54.25346281406006,13.106253573034632,3803.7900390625,157.3085505813955,54.60979183061777,13.613644355412672,3834.68994140625,5390900,16026100,583113000,4687320000
2022-10-28,159.60861206054688,55.514320373535156,13.817399978637695,3901.06005859375,160.0832341370067,55.65137160780436,13.833381526744795,3905.419921875,157.52759501460113,54.335694397322236,13.045327750919178,3808.260009765625,157.90181653502356,54.427059563263256,13.088276375463284,3808.260009765625,6073900,12888900,521040000,4459410000
2022-10-31,158.78713989257812,54.682884216308594,13.480804443359375,3871.97998046875,159.87328740542642,55.34072455701193,13.821395827490084,3893.72998046875,158.2851371857435,54.51842413113276,13.281044617529185,3863.179931640625,159.2891425994127,55.285903366834106,13.761467403476034,3881.85009765625,7810000,14016400,486341000,4820620000
2022-11-01,157.9839324951172,54.49101257324219,13.526750564575195,3856.10009765625,159.38954004697072,55.084896571930514,13.908292188915965,3911.7900390625,155.54695277699813,54.24432245772661,13.50277919348561,3843.800048828125,158.86927890804677,54.847341578312204,13.79442865250546,3901.7900390625,6985000,10659500,432817000,4481210000
2022-11-02,155.55609130859375,53.73267364501953,13.203137397766113,3759.68994140625,158.75977272066956,55.030077086725896,14.192948398140635,3894.43994140625,155.4283100566123,53.69612618558504,13.195147576701615,3758.679931640625,157.80140636725278,54.49101425881862,13.833380731930072,3852.89990234375,6877300,14549200,672628000,4899000000
2022-11-03,155.82078552246094,53.705265045166016,13.404895782470703,3719.889892578125,156.50533090850956,53.906272600686464,13.764464431116302,3750.590087890625,154.19613225374115,53.08397213297355,12.940454532186822,3698.14990234375,154.99020044488185,53.093110741146916,13.02735003493484,3733.25,4819900,9194000,500065000,4625290000
2022-11-04,156.5144500732422,54.143821716308594,14.139013290405273,3770.550048828125,157.4454356794597,54.445333036132375,14.211925646505437,3796.340087890625,154.4699501406688,53.504258587029646,13.680563492193205,3708.840087890625,156.58746991756428,54.18036917665529,13.969217209960792,3766.97998046875,5300900,9725900,612576000,5400180000
2022-11-07,157.88356018066406,54.35396194458008,14.283838272094727,3806.800048828125,158.67764238060616,54.60978716839983,14.39470513173906,3813.949951171875,156.4779663046419,54.125545570353225,13.937255506819714,3764.699951171875,156.68788967836775,54.14381581317697,14.210925918682676,3780.7099609375,6621000,8849700,410061000,4341620000
2022-11-08,158.66848754882812,54.454463958740234,14.584479331970215,3828.110107421875,159.44431121250304,54.628062639319424,14.873132119599749,3859.39990234375,157.15335710738205,53.85144485095817,14.198941859950727,3786.280029296875,158.0204590587051,54.59151518179145,14.783239957975878,3817.02001953125,5148400,10081600,595292000,4607640000
2022-11-09,157.3997802734375,53.69612121582031,13.759469032287598,3748.570068359375,159.7272370849545,54.49100921548422,14.193947458013763,3818.199951171875,157.29937973875684,53.67784748779437,13.742489233902935,3744.219970703125,159.06095022413373,54.44532663809797,14.145005518105632,3810.93994140625,6150000,10115200,454414000,4645010000
2022-11-10,159.24351501464844,55.62396240234375,15.731100082397461,3956.3701171875,159.5173359588955,55.77014875813692,15.75407224629037,3958.330078125,157.02558068607033,54.52756299121617,14.529543607521711,3859.889892578125,159.13399220779434,55.048352101564184,14.782240267933439,3859.889892578125,7877500,16804800,700819000,5781260000
2022-11-11,154.47906494140625,56.025970458984375,16.30740737915039,3992.929931640625,158.00219217898598,56.14474795471348,16.36933325391358,4001.47998046875,152.26114472652205,55.011801155094766,15.463422059049066,3944.820068359375,157.65535141697686,56.07165303877021,15.788031870821106,3963.719970703125,11074700,18972100,655487000,5593310000
2022-11-14,156.90696716308594,55.48690414428711,16.27544593811035,3957.25,158.1391407692265,56.39143450242694,16.52015277426041,4008.969970703125,155.3918363705048,55.46863041645672,15.902893396486796,3956.39990234375,155.3918363705048,56.02596691653349,16.198538674053413,3977.969970703125,6581500,16361000,527852000,4561930000
2022-11-15,157.34503173828125,55.39554214477539,16.64600372314453,3991.72998046875,157.90179585299765,56.14474760169606,16.97760420057241,4028.840087890625,155.63823643631451,54.81993188409235,16.36234408331265,3953.169921875,157.16248909497165,55.852374910476165,16.701936287889954,4006.409912109375,9351000,13295800,545876000,5015310000
2022-11-16,158.32167053222656,55.295040130615234,15.890907287597656,3958.7900390625,159.7181420719177,55.761008032836344,16.342364536397717,3983.090087890625,158.0204688768072,55.08489746997767,15.853951986089296,3954.340087890625,158.48595474766685,55.54173025015259,16.142605686473132,3976.820068359375,5500900,14199500,649547000,4165320000
2022-11-17,159.5994415283203,55.46863555908203,15.658187866210938,3946.56005859375,159.7181004933232,55.496047896047685,16.246481775556962,3954.330078125,157.88351033582305,54.93871134429895,15.516358066087552,3906.5400390625,157.90176877515626,54.9935290475152,15.69614237342874,3919.260009765625,4464100,11212600,710894000,4051780000
2022-11-18,160.82252502441406,55.86151885986328,15.390509605407715,3965.340087890625,161.2241272086902,56.07166154705097,15.982798417252967,3979.889892578125,159.38041442047316,55.55087239068192,15.101855894679975,3935.97998046875,159.7272552027319,55.72447109971024,15.946840413233774,3966.389892578125,6555700,10415600,492072000,4037360000
2022-11-21,161.6492919921875,56.72035598754883,15.298620223999023,3949.93994140625,162.18209238255957,56.83912999324775,15.458428074052856,3962.0,160.60206750545768,55.91632937059163,15.061904155522589,3933.340087890625,161.57580083313562,56.10819828935816,15.128824145184344,3956.22998046875,5706600,15399400,404739000,3850690000
2022-11-22,162.4300994873047,56.96704864501953,16.018753051757812,4003.580078125,162.76998378322818,57.10409987887189,16.03872950715778,4005.8798828125,161.97997146045745,56.69294966267248,15.103851969083491,3956.8798828125,162.04426745457658,57.07669102624448,15.309605078065967,3965.510009765625,4707900,12319600,472866000,3887990000
2022-11-23,162.60464477539062,57.22287368774414,16.499176025390625,4027.260009765625,162.96290540577527,57.36906003458076,16.507167751178848,4033.780029296875,161.6860263367628,56.92136238688005,16.028742467722342,3998.659912109375,162.08103955421535,57.09496106993178,16.07868170486478,4000.300048828125,5389200,8990400,427241000,3279720000
2022-11-25,162.81593322753906,57.277687072753906,16.25047492980957,4026.1201171875,163.62430790269926,57.3873294386363,16.467213564528336,4034.02001953125,162.46685374373976,56.99445300761731,16.152592965743032,4020.760009765625,162.94453924520124,57.31423452804804,16.298417660593895,4023.340087890625,3058600,5165500,167934000,1706460000
2022-11-28,162.8986053466797,57.28683853149414,15.80800724029541,3963.93994140625,163.30279969232967,57.65230271035543,16.337371925299387,4012.27001953125,162.19126524179222,57.158925894624794,15.70613035675524,3955.77001953125,162.36580498350514,57.277699922941785,16.00676784560978,4005.360107421875,6183100,12267500,303741000,3615430000
2022-11-29,161.75953674316406,57.08582305908203,15.620232582092285,3957.6298828125,162.83431876221633,57.16805309787148,15.912881192644717,3976.77001953125,160.44591894776906,56.628990284775654,15.501375904506437,3937.64990234375,162.6046641252306,57.12237051751234,15.808006701068509,3964.18994140625,6700500,10969600,298384000,3546040000
2022-11-30,163.51406860351562,58.530452728271484,16.907012939453125,4080.110107421875,163.52324974102365,58.594862629066796,16.914006295966004,4080.110107421875,160.55611635348498,56.81898162696447,15.582265416866496,3938.580078125,162.0167161864804,57.058217899907575,15.682170373797153,3957.179931640625,13288000,30433900,565298000,6579360000
2022-12-01,164.19386291503906,58.69607925415039,17.118820190429688,4076.570068359375,165.31457851888842,58.99052551812801,17.248696597102803,4100.509765625,163.3028019182571,58.36482632965647,16.619292324606402,4050.8701171875,164.43269866026742,58.53045279190343,16.98294893105775,4087.139892578125,6282600,12001400,470977000,4527130000
2022-12-02,164.3224639892578,59.21136474609375,16.860061645507812,4071.699951171875,164.39595514334835,59.36778780477707,16.91700892717154,4080.47998046875,162.55871834209816,58.33722928154256,16.429468928660246,4026.6298828125,163.05476611095378,58.53045900464903,16.643267526890366,4040.169921875,5823900,13643500,371389000,4012620000
2022-12-05,164.2305908203125,58.40163040161133,16.594314575195312,3998.840087890625,164.7633911561519,58.70527656222121,16.97895122027802,4052.449951171875,163.51406961415012,58.20839719750374,16.456444410841286,3984.489990234375,163.84477278753306,58.346420413283994,16.663249657372322,4052.02001953125,5120600,9185100,352255000,4280820000
2022-12-06,161.7687225341797,58.374027252197266,15.971901893615723,3941.260009765625,165.35132905694448,58.77889350474583,16.557347948087997,4001.510009765625,161.61254505510522,58.180797546249856,15.804060336485716,3918.389892578125,165.27783789532293,58.44764057450661,16.514389290224578,3996.6298828125,7943500,10099500,352694000,4368380000
2022-12-07,162.7516326904297,58.46604537963867,16.104774475097656,3933.919921875,163.40385797178268,58.6316718489355,16.170712118663413,3957.570068359375,161.88812908568295,58.199202344651944,15.652201340982169,3922.679931640625,162.2004700184888,58.38323214499025,15.757102657258699,3933.280029296875,5702600,12307600,372388000,4118050000
2022-12-08,162.77919006347656,58.714481353759766,17.152786254882812,3963.510009765625,163.02722097511202,58.75128450342832,17.162777039567985,3974.18994140625,161.98917761867946,58.29121178684681,15.943927985639844,3935.830078125,162.430124576477,58.52124814513756,16.257632527002734,3947.7900390625,4798500,9946200,515456000,4006900000
2022-12-09,161.43800354003906,58.09797668457031,16.984943389892578,3934.3798828125,163.4130275039777,58.742079129891295,17.56639446997388,3977.02001953125,161.36451238559889,58.051970119206516,16.958968874684317,3933.0400390625,162.70568740736988,58.53044612115707,17.14379362368255,3954.169921875,4561000,13914900,465338000,3888260000
2022-12-12,163.36709594726562,58.86170959472656,17.5184383392334,3990.56005859375,163.39465337842066,58.898516257668,17.521435764939,3990.7099609375,161.30939966366472,57.978367234514955,16.781136404259517,3935.300048828125,161.63090769947502,58.24521027572551,17.020909499688667,3939.2900390625,4882400,11647900,457328000,3904130000
2022-12-13,164.62564086914062,58.88010787963867,18.054935455322266,4019.64990234375,165.5350642868206,59.53340678543439,18.772257873102536,4100.9599609375,163.7988757420596,58.705278000689646,17.694276279815913,3993.030029296875,164.52459226528651,59.4321902260589,18.513501664439776,4069.3798828125,9177500,17521600,656589000,5079360000
2022-12-14,165.13084411621094,58.88010787963867,17.65730857849121,3995.320068359375,166.30667458657163,59.48740372581533,18.23476374050765,4053.760009765625,164.04688109575537,58.49364497203011,17.40354874404559,3965.64990234375,164.04688109575537,59.064137668496265,17.970012708973496,4015.5400390625,9533600,12826700,496888000,4472340000
2022-12-15,163.0456085205078,58.07038116455078,16.935985565185547,3895.75,165.2043536635453,58.78809350781805,17.303637955950766,3958.3701171875,162.04430366629225,57.49989195605825,16.684224720417273,3879.449951171875,164.61643836291728,58.512050568874976,17.129802542502155,3958.3701171875,7602400,12212300,478542000,4493900000
2022-12-16,161.3737030029297,57.73912811279297,16.555347442626953,3852.360107421875,162.5954672353831,58.0979842836746,17.02490473599682,3890.909912109375,160.62962429389538,57.3526687010978,16.394500212198125,3827.909912109375,162.5954672353831,57.73912811279297,16.848071870974135,3890.909912109375,18841800,33631500,478232000,7493660000
2022-12-19,161.1991424560547,57.82194137573242,16.2386474609375,3817.659912109375,161.83299135368046,58.34642401192404,16.593311698540127,3854.860107421875,159.9039012489537,57.48148853523949,16.129751160735065,3800.0400390625,161.07973160335956,57.812741465481864,16.556347895867603,3853.7900390625,5736000,10919700,354039000,3969610000
2022-12-20,161.3737030029297,57.775936126708984,16.069805145263672,3821.6201171875,162.08104314108803,58.10718906453311,16.294592990686606,3838.239990234375,160.9143937734512,57.739129464711525,15.837026388724887,3795.6201171875,161.6768487764261,57.803539368168835,16.048825073393992,3810.469970703125,6174700,10286500,403260000,3985370000
2022-12-21,163.2201385498047,58.70527648925781,16.48541259765625,3878.43994140625,163.67944782850228,58.935316351964374,16.611294934737366,3889.820068359375,161.35534399965312,58.03357076078624,16.08678932558444,3839.489990234375,161.92489703680272,58.03357076078624,16.098779026995476,3839.489990234375,5472000,10411300,325025000,3775200000
2022-12-22,162.62303161621094,58.28200912475586,15.324514389038086,3822.389892578125,163.0639645705886,58.512045472183836,16.122760594054203,3853.260009765625,161.0705641115203,57.64711006948203,14.86794617728019,3764.489990234375,162.38419585279928,58.35561893069324,16.0788015203623,3853.260009765625,5709100,9666700,565045000,3956950000
2022-12-23,163.036376953125,58.72368240356445,15.191637992858887,3844.820068359375,163.07312953577235,58.7696889741004,15.324511792729409,3845.800048828125,161.50228602717536,58.153193206750764,14.868943117782544,3797.010009765625,162.29229835005395,58.42923614004278,15.181647209369412,3815.110107421875,3683400,6463300,349326000,2819280000
2022-12-27,162.99046325683594,59.08253479003906,14.107664108276367,3829.25,163.83560455751189,59.15614810625072,15.085739610722163,3846.64990234375,162.5862829170842,58.622462093944556,14.042724962145323,3813.219970703125,163.6151310855523,58.824895203450495,15.059764142824474,3843.340087890625,3067300,7320700,464902000,3030300000
2022-12-28,162.2831268310547,58.4936408996582,14.022744178771973,3783.219970703125,163.92744756839502,59.48739958425719,14.248530569045922,3848.320068359375,162.27393167634622,58.4200310952857,13.870887305866372,3780.780029296875,163.29359864169265,59.312569717479946,13.913846916256627,3829.56005859375,2645400,7159400,351066000,3083520000
2022-12-29,163.10986328125,58.843299865722656,14.589208602905273,3849.280029296875,163.7896458701044,59.027329650345266,14.669132974621009,3858.18994140625,162.65974928464624,58.61326351246344,14.213564246396047,3805.449951171875,163.10068214436114,58.70527664973665,14.388399166814343,3805.449951171875,2828800,7169300,354923000,3003680000
2022-12-30,162.27391052246094,58.530452728271484,14.600198745727539,3839.5,163.30277250839427,58.81569557177176,14.615183969836613,3839.85009765625,161.12563769392102,58.125586483185145,14.21955804675958,3800.340087890625,163.04556051616152,58.81569557177176,14.320462493891805,3829.06005859375,4216600,7650200,310490000,2979870000
2023-01-03,163.68858337402344,57.923160552978516,14.301478385925293,3824.139892578125,163.863123079087,58.484449875656495,14.981835858065372,3878.4599609375,161.68598835934924,57.21464808911259,14.08268537898728,3794.330078125,161.82378950297914,58.484449875656495,14.836972360095162,3853.2900390625,6344900,12180500,401277000,3959140000
2023-01-04,165.4707489013672,57.895545959472656,14.73507022857666,3852.969970703125,165.52586376665138,58.27280893712673,14.838972099538859,3873.159912109375,163.95502002102415,57.51828649189466,14.227550577248294,3815.77001953125,164.33165695647352,58.10718248696312,14.55324290716645,3840.360107421875,9788800,13387900,431324000,4414080000
2023-01-05,164.24899291992188,57.23305130004883,14.251526832580566,3808.10009765625,165.34215119306043,57.78513720082238,14.550244209091645,3839.739990234375,163.89073226054933,57.12263482190942,14.134636761581584,3802.419921875,164.45109011413268,57.60110739720568,14.477313204439954,3839.739990234375,6255300,9814700,389168000,3893450000
2023-01-06,165.58096313476562,58.337223052978516,14.844966888427734,3895.080078125,166.20561690553092,58.5856592361179,14.995824302039097,3906.18994140625,164.7909507666186,57.58270406324618,14.020746235509238,3809.56005859375,165.4707334145139,57.88635023712562,14.460330266141224,3823.3701171875,5706000,9990000,405044000,3923560000
2023-01-09,161.291015625,57.61030578613281,15.613241195678711,3892.090087890625,165.1308336962547,58.63166777242506,16.040836489954398,3950.570068359375,160.92355986557112,57.582702546528026,15.126700652910513,3890.419921875,164.7082770941665,58.245204867576746,15.269566206043953,3910.820068359375,7925300,9442600,504231000,4311770000
2023-01-10,160.90521240234375,57.16863250732422,15.893975257873535,3919.25,161.8054545660585,57.720718322265355,15.946924699347406,3919.830078125,160.13357626201682,56.975399313026415,15.45738770492271,3877.2900390625,161.401260201981,57.601098442000236,15.492354496985383,3888.570068359375,5047500,10134600,384101000,3851030000
2023-01-11,160.6479949951172,57.05821990966797,15.985888481140137,3969.610107421875,161.4196311096964,57.56430273385163,16.012863409814404,3970.070068359375,158.10341802763054,56.506134023383105,15.548302392492102,3928.5400390625,161.28184395245185,57.39867626595088,15.825041227015033,3932.35009765625,6494800,10823000,353285000,4303360000
2023-01-12,159.839599609375,56.322105407714844,16.495403289794922,3983.169921875,160.49182483273418,57.21464766903163,16.621283720638296,3997.760009765625,158.73726034650429,56.1012724525926,15.47736578997874,3937.56005859375,160.07843534427897,57.150237764614594,16.08479222411233,3977.570068359375,4269400,13907300,551409000,4440260000
2023-01-13,159.3159942626953,56.5245361328125,16.883039474487305,3999.090087890625,159.8487946564623,56.552139373507316,16.906018468034198,4003.949951171875,158.3514560843813,55.751613802670136,16.149733466553787,3947.669921875,159.0955348011403,55.85283036531965,16.26262570419307,3960.60009765625,6088000,13986400,447287000,3939700000
2023-01-17,158.3330841064453,56.754573822021484,17.685283660888672,3990.969970703125,160.3724182834544,57.398676363836564,17.711260084721463,4015.389892578125,158.0850531884291,56.644157346591506,16.88304243708615,3984.570068359375,159.83961787516316,56.8005803942776,16.88304243708615,3999.280029296875,6053300,18327800,511102000,4235560000
2023-01-18,155.94468688964844,55.03390121459961,17.360591888427734,3928.860107421875,158.0023975786559,56.67175900982911,17.856121904906214,4014.159912109375,155.89876717372562,54.9142813220035,17.265680376384633,3926.590087890625,157.6808754651522,56.59814568820801,17.650317053573275,4002.25,7047800,19679400,439624000,4298710000
2023-01-19,155.73336791992188,54.95108413696289,16.74916648864746,3898.85009765625,157.3409500341332,55.79761621590129,17.180759619770345,3922.93994140625,154.9801081609619,54.94188071736618,16.7152001075131,3885.5400390625,155.27405874443292,54.96028404648347,17.019910464206095,3911.840087890625,6939500,14894500,452932000,3991500000
2023-01-20,155.00767517089844,55.28233337402344,17.82215118408203,3972.610107421875,156.26617790408295,55.291533282933784,17.839135325204627,3972.9599609375,153.85020700624278,54.656634265843074,16.80910900112207,3897.860107421875,156.25699676612703,54.95108049203667,16.994932235706603,3909.0400390625,8620600,14237700,564967000,4013360000
2023-01-23,154.61268615722656,55.420352935791016,19.174875259399414,4019.81005859375,155.82526937334612,55.733202489134115,19.226826197242588,4039.31005859375,154.28198291801274,55.25472649519315,17.801173785335894,3971.639892578125,155.33840266242117,55.46635950038467,18.046939851336912,3978.139892578125,8425400,12613400,655163000,3945210000
2023-01-24,154.61268615722656,55.714813232421875,19.24680519104004,4016.949951171875,157.074591164042,56.91100176434159,19.476589423278178,4023.919921875,152.49986068541645,55.0247040589978,18.802225761623806,3989.7900390625,155.2649114962618,55.28234720392832,18.809219120213985,4001.739990234375,10541800,10103300,496204000,3320430000
2023-01-25,155.7150115966797,56.0644645690918,19.304752349853516,4016.219970703125,155.7150115966797,56.07366447948964,19.35170884974934,4019.550048828125,153.48277544570828,55.10751242419819,18.562453968698666,3949.06005859375,153.56544774381712,55.392758787602,18.895139684298528,3982.7099609375,7099800,11265800,449537000,3724020000
2023-01-26,155.1454620361328,55.95405197143555,19.783296585083008,4060.429931640625,156.0824567350592,56.22089151238216,20.14695309854506,4061.570068359375,154.92498857256058,55.73321549574256,19.259791347875655,4013.2900390625,155.75175354820308,55.95405197143555,19.6823921496768,4036.080078125,6946100,11884800,489535000,3809590000
2023-01-27,154.5391845703125,55.65959930419922,20.345767974853516,4070.56005859375,155.12709984293696,56.09206527487899,20.608520097219472,4094.2099609375,154.11662791464798,55.549179323957475,19.386675470641812,4048.699951171875,154.82395405934852,55.98164880471355,19.44362084967976,4053.719970703125,6058100,14087000,542142000,3907760000
2023-01-30,148.81617736816406,55.79762649536133,19.143905639648438,4017.77001953125,154.8239353981378,56.28530252154633,20.120980831649582,4063.85009765625,147.97105014169398,55.63200001286892,19.13191593484306,4015.550048828125,154.26357762637997,55.70561334289967,19.931161624007693,4049.27001953125,23259100,15632000,488611000,3802000000
2023-01-31,150.12063598632812,56.423316955566406,19.5185489654541,4076.60009765625,150.12981712535267,56.44172028520229,19.668406917071884,4077.159912109375,147.94351459198774,55.67799790065616,18.932103463425523,4020.43994140625,148.54061101972474,56.11046737190884,19.151894998761787,4020.85009765625,11612500,14344400,498017000,4679320000
2023-02-01,151.49853515625,56.43252944946289,20.923219680786133,4119.2099609375,152.4722683552502,56.66256584178568,21.17198313820513,4148.9501953125,149.1836130115491,55.77922342760782,19.59247705157619,4037.199951171875,149.7256084858069,56.25769954484843,19.672401413641385,4070.070068359375,9865300,12535400,660477000,4856930000
2023-02-02,152.06809997558594,55.46636962890625,21.68849754333496,4179.759765625,152.69276784300388,56.14727884348884,21.92827065743993,4195.43994140625,149.5694705569318,55.12591677665322,20.680451576187373,4141.8798828125,149.73481515839174,55.94484571022008,20.980167492431757,4158.68017578125,10099000,16947200,564276000,5624360000
2023-02-03,151.21376037597656,55.052303314208984,21.080068588256836,4136.47998046875,152.80296612547892,55.59518575368382,21.724459756185723,4182.35986328125,150.55235407226402,54.500213944622786,20.769361546462342,4123.35986328125,152.51819669246436,55.53077585374354,20.980162670620693,4136.68994140625,6868500,15404400,429366000,4694510000
2023-02-06,150.06552124023438,55.365150451660156,21.0690860748291,4111.080078125,151.43426787433734,55.52157700455824,21.54963085392908,4124.6298828125,149.82668547234653,54.95108780415495,20.76637079932243,4093.3798828125,151.15867951630912,55.01549770532582,20.78635237038477,4119.56982421875,7021000,11330900,452197000,4114240000
2023-02-07,150.1022491455078,55.273128509521484,22.15205955505371,4164.0,150.54319609381704,55.429555037513616,22.23797877641693,4176.5400390625,148.2833885389989,54.78545261828139,21.13002498740977,4088.389892578125,148.44874714886618,54.90506898136713,21.361806230961744,4105.35009765625,7310800,14922700,664150000,4355860000
2023-02-08,150.29515075683594,54.95108413696289,22.18402862548828,4117.85986328125,151.16783539727325,55.1351104079835,22.85639335249941,4156.85009765625,149.64292555238055,54.83146425273859,21.987214177175577,4111.669921875,150.01038130735674,55.1351104079835,22.365855944634315,4153.47021484375,6054700,11012000,559651000,4029820000
2023-02-09,148.2650146484375,54.859073638916016,22.315902709960938,4081.5,151.38832583973004,55.50317618989503,22.99825818396335,4156.22998046875,147.96188288994358,54.840670307736445,22.099108610512882,4069.669921875,150.31354391768994,55.34675313998343,22.584649646952737,4144.25,7949500,12515300,523876000,4270200000
2023-02-10,148.9539794921875,54.859073638916016,21.244911193847656,4090.4599609375,149.54189475305125,55.11671676535353,22.05714291081243,4094.360107421875,148.21909592886195,54.17816793565438,20.79134150249042,4060.7900390625,148.6049140047095,54.95109029481389,21.669510856646234,4068.919921875,7028000,14420700,550737000,3891520000
2023-02-13,149.50515747070312,55.76081466674805,21.76742172241211,4137.2900390625,149.5694674924016,55.908037803099525,22.027176385632682,4138.89990234375,148.0353622973686,54.96028908221669,20.94220165152023,4092.669921875,148.2007209124464,55.116715639008135,21.51765784303239,4096.6201171875,6414700,16191800,474919000,3448620000
2023-02-14,148.85293579101562,54.83146667480469,22.94930648803711,4136.1298828125,149.70725828611273,56.03685845966165,23.027231939405723,4159.77001953125,148.59572373199853,54.80386343494751,21.34582082769537,4095.010009765625,149.49597995556428,55.40195586233623,21.55762050476707,4126.7001953125,6316000,20505700,675474000,3929200000
2023-02-15,146.40020751953125,54.83146667480469,22.74250030517578,4147.60009765625,148.79780206485708,55.14431626346578,22.8334139631762,4148.10986328125,146.326716366697,54.500213756213384,22.08512271870245,4103.97998046875,148.77024463466975,55.1167130236086,22.52770321112583,4119.5,12621800,13171400,420575000,4075980000
